gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,delta.pct,exp.group1,exp.group2,ensembl_id,chromosome,strand,gene_biotype,membrane_protein,description
POLR2J3.1,6.23E-15,0.959483479,0.383,0.213,2.38E-10,0.17,2.170042006,0.630165544,NA,NA,NA,NA,NA,NA
RPL7A,6.41E-15,-0.444989832,0.702,0.971,2.45E-10,-0.269,14.6135503,20.25479664,ENSG00000148303,9,+,protein_coding,no,ribosomal protein L7a
TBC1D10C,7.75E-15,0.697355916,0.307,0.14,2.96E-10,0.167,1.266811761,0.397946041,ENSG00000175463,11,+,protein_coding,yes,TBC1 domain family member 10C
RPS7,7.89E-15,-0.437952695,0.687,0.951,3.01E-10,-0.264,12.16912615,16.83995915,ENSG00000171863,2,+,protein_coding,no,ribosomal protein S7
MAP1LC3B,8.28E-15,-0.587034637,0.334,0.566,3.16E-10,-0.232,1.403252454,2.610060072,ENSG00000140941,16,+,protein_coding,no,microtubule associated protein 1 light chain 3 beta
NAMPT,1.02E-14,-0.691751456,0.15,0.387,3.89E-10,-0.237,0.590891473,1.569676731,ENSG00000105835,7,-,protein_coding,yes,nicotinamide phosphoribosyltransferase
TOB1,1.03E-14,-0.749076347,0.11,0.334,3.92E-10,-0.224,0.394070085,1.343036518,ENSG00000141232,17,-,protein_coding,no,"transducer of ERBB2, 1"
LRRFIP1,1.12E-14,-0.609975698,0.396,0.642,4.28E-10,-0.246,2.018806702,3.607403918,ENSG00000124831,2,+,protein_coding,yes,LRR binding FLII interacting protein 1
RAB27B,1.17E-14,0.42594178,0.12,0.023,4.47E-10,0.097,0.422208561,0.058624733,ENSG00000041353,18,+,protein_coding,yes,"RAB27B, member RAS oncogene family"
PFDN5,1.37E-14,-0.473492406,0.595,0.851,5.22E-10,-0.256,4.470873181,6.596124331,ENSG00000123349,12,+,protein_coding,no,prefoldin subunit 5
ACTG1,1.46E-14,-0.661310365,0.601,0.76,5.58E-10,-0.159,3.703140411,6.438103221,ENSG00000184009,17,-,protein_coding,yes,actin gamma 1
ZBTB1,1.47E-14,-0.663294095,0.163,0.395,5.60E-10,-0.232,0.527826206,1.419610015,ENSG00000126804,14,+,protein_coding,no,zinc finger and BTB domain containing 1
TMCO1,1.54E-14,-0.678711014,0.187,0.429,5.86E-10,-0.242,0.687686377,1.701494692,ENSG00000143183,1,-,protein_coding,no,transmembrane and coiled-coil domains 1
BCAS2,1.67E-14,-0.485495997,0.16,0.415,6.37E-10,-0.255,0.740594852,1.43694963,ENSG00000116752,1,-,protein_coding,no,BCAS2 pre-mRNA processing factor
MPHOSPH8,1.81E-14,0.832668931,0.555,0.383,6.89E-10,0.172,3.357193543,1.446518628,ENSG00000196199,13,+,protein_coding,yes,M-phase phosphoprotein 8
NDUFA6,1.85E-14,-0.610321999,0.107,0.325,7.06E-10,-0.218,0.345155594,1.053514392,ENSG00000184983,22,-,protein_coding,no,NADH:ubiquinone oxidoreductase subunit A6
XBP1,1.91E-14,-0.636486357,0.279,0.526,7.28E-10,-0.247,1.163205796,2.362786716,ENSG00000100219,22,-,protein_coding,no,X-box binding protein 1
AL451085.1,1.95E-14,0.271699367,0.067,0.005,7.45E-10,0.062,0.218871406,0.00964391,ENSG00000270361,1,+,lncRNA,no,novel transcript
AC239800.3,1.97E-14,0.556611236,0.132,0.03,7.52E-10,0.102,0.577598563,0.072605017,ENSG00000263590,1,+,lncRNA,no,long intergenic non-protein coding RNA 2591
AC245060.5,2.03E-14,0.676126627,0.138,0.033,7.73E-10,0.105,0.745411058,0.092353809,ENSG00000274422,22,-,lncRNA,no,novel transcript
CCDC121,2.11E-14,0.333403323,0.064,0.004,8.03E-10,0.06,0.273152765,0.010452998,ENSG00000176714,2,-,protein_coding,no,coiled-coil domain containing 121
SPCS2,2.19E-14,-0.592920181,0.215,0.465,8.35E-10,-0.25,0.765983538,1.663627012,ENSG00000118363,11,+,protein_coding,no,signal peptidase complex subunit 2
RPL27A,2.19E-14,-0.4347281,0.681,0.971,8.35E-10,-0.29,14.42413541,19.8481262,ENSG00000166441,11,+,protein_coding,no,ribosomal protein L27a
TRIM56,2.23E-14,0.795760608,0.35,0.177,8.52E-10,0.173,1.729092217,0.572064636,ENSG00000169871,7,+,protein_coding,no,tripartite motif containing 56
DNAJC8,2.30E-14,-0.686386608,0.221,0.455,8.76E-10,-0.234,0.742640798,1.804341086,ENSG00000126698,1,-,protein_coding,no,DnaJ heat shock protein family (Hsp40) member C8
RPS11,2.33E-14,-0.419192398,0.687,0.943,8.90E-10,-0.256,9.551459651,13.10918825,ENSG00000142534,19,+,protein_coding,no,ribosomal protein S11
MT-ND6,2.63E-14,-0.821117286,0.144,0.36,1.00E-09,-0.216,0.484779404,1.623269244,ENSG00000198695,MT,-,protein_coding,no,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6
TOP1,2.74E-14,-0.742071442,0.248,0.491,1.04E-09,-0.243,0.986736943,2.322967782,ENSG00000198900,20,+,protein_coding,no,DNA topoisomerase I
ZC3HAV1,2.84E-14,-0.709308963,0.264,0.497,1.08E-09,-0.233,0.992822483,2.258306153,ENSG00000105939,7,-,protein_coding,no,"zinc finger CCCH-type containing, antiviral 1"
PDE4B,3.12E-14,-0.793556485,0.227,0.447,1.19E-09,-0.22,0.86595178,2.234332925,ENSG00000184588,1,+,protein_coding,no,phosphodiesterase 4B
ZNF638,3.17E-14,0.70892465,0.313,0.147,1.21E-09,0.166,1.350449403,0.437948468,ENSG00000075292,2,+,protein_coding,no,zinc finger protein 638
PFN1,3.22E-14,-0.62429881,0.592,0.788,1.23E-09,-0.196,4.008298844,6.720099596,ENSG00000108518,17,-,protein_coding,no,profilin 1
HOTAIRM1,3.45E-14,0.351403864,0.11,0.02,1.31E-09,0.09,0.340393772,0.05062879,ENSG00000233429,7,+,lncRNA,no,"HOXA transcript antisense RNA, myeloid-specific 1"
ANKRD36B,3.47E-14,0.540338208,0.163,0.046,1.32E-09,0.117,0.603073392,0.102288807,ENSG00000196912,2,-,protein_coding,no,ankyrin repeat domain 36B
UTY,3.75E-14,0.647813833,0.227,0.085,1.43E-09,0.142,0.941791862,0.239342324,ENSG00000183878,Y,-,protein_coding,no,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked"
NDUFA3,3.87E-14,-0.59570549,0.313,0.566,1.48E-09,-0.253,1.340101946,2.536388738,ENSG00000170906,19,+,protein_coding,no,NADH:ubiquinone oxidoreductase subunit A3
MOB4,4.18E-14,-0.56269521,0.08,0.286,1.59E-09,-0.206,0.275057493,0.883293054,ENSG00000115540,2,+,protein_coding,no,"MOB family member 4, phocein"
MLLT6,4.26E-14,0.842199705,0.344,0.174,1.62E-09,0.17,1.745171505,0.531235921,ENSG00000275023,17,+,protein_coding,no,"MLLT6, PHD finger containing"
AC139887.2,4.30E-14,0.426792735,0.117,0.023,1.64E-09,0.094,0.415658224,0.053127615,ENSG00000249592,4,-,lncRNA,no,"novel transcript, antisense to PCGF3"
HIST1H2AE,4.69E-14,0.422311118,0.117,0.023,1.79E-09,0.094,0.41473291,0.055713664,ENSG00000277075,6,+,protein_coding,no,H2A clustered histone 8
CD6,5.06E-14,-0.721602814,0.077,0.275,1.93E-09,-0.198,0.238196115,1.041801549,ENSG00000013725,11,+,protein_coding,no,CD6 molecule
EMP3,5.29E-14,-0.79137342,0.325,0.534,2.02E-09,-0.209,1.26407691,2.918486119,ENSG00000142227,19,+,protein_coding,yes,epithelial membrane protein 3
GIMAP4,5.96E-14,0.731324076,0.426,0.248,2.27E-09,0.178,2.110498514,0.873611377,ENSG00000133574,7,+,protein_coding,no,"GTPase, IMAP family member 4"
SERPINB9,6.08E-14,-0.684234501,0.101,0.308,2.32E-09,-0.207,0.294660837,1.080324673,ENSG00000170542,6,-,protein_coding,no,serpin family B member 9
ZNF83,6.32E-14,0.503927129,0.187,0.06,2.41E-09,0.127,0.676931102,0.182545986,ENSG00000167766,19,-,protein_coding,no,zinc finger protein 83
FABP5,6.48E-14,-0.782704572,0.061,0.255,2.47E-09,-0.194,0.270230167,1.185244202,ENSG00000164687,8,+,protein_coding,yes,fatty acid binding protein 5
HERC4,6.70E-14,0.728239024,0.301,0.14,2.56E-09,0.161,1.336532135,0.410424905,ENSG00000148634,10,-,protein_coding,no,HECT and RLD domain containing E3 ubiquitin protein ligase 4
NCAM1,6.97E-14,0.597566736,0.169,0.05,2.66E-09,0.119,0.734245777,0.146106917,ENSG00000149294,11,+,protein_coding,yes,neural cell adhesion molecule 1
AL021453.1,7.43E-14,0.562452958,0.135,0.032,2.83E-09,0.103,0.616749796,0.094781886,ENSG00000184068,22,-,lncRNA,no,SREBF2 antisense RNA 1
EMD,7.96E-14,-0.59262033,0.095,0.304,3.04E-09,-0.209,0.277677639,0.92671638,ENSG00000102119,X,+,protein_coding,no,emerin
HNRNPF,8.61E-14,-0.587100327,0.187,0.406,3.28E-09,-0.219,0.643758025,1.469293398,ENSG00000169813,10,-,protein_coding,yes,heterogeneous nuclear ribonucleoprotein F
P4HA2,8.63E-14,0.206380421,0.052,0.002,3.29E-09,0.05,0.156894925,0.002691235,ENSG00000072682,5,-,protein_coding,no,prolyl 4-hydroxylase subunit alpha 2
STRAP,9.45E-14,-0.517105708,0.08,0.291,3.61E-09,-0.211,0.2898713,0.845910791,ENSG00000023734,12,+,protein_coding,no,serine/threonine kinase receptor associated protein
TTC3,9.72E-14,0.794195512,0.399,0.227,3.71E-09,0.172,1.998578843,0.729174415,ENSG00000182670,21,+,protein_coding,no,tetratricopeptide repeat domain 3
SUGP2,9.80E-14,0.720494025,0.23,0.091,3.74E-09,0.139,1.035291021,0.23519693,ENSG00000064607,19,-,protein_coding,no,SURP and G-patch domain containing 2
FCER1G,9.92E-14,0.703741886,0.267,0.109,3.79E-09,0.158,1.651111214,0.627723111,ENSG00000158869,1,+,protein_coding,yes,Fc fragment of IgE receptor Ig
NIN,9.94E-14,0.714576557,0.264,0.114,3.79E-09,0.15,1.167463822,0.320817698,ENSG00000100503,14,-,protein_coding,yes,ninein
RBMX,1.05E-13,-0.662665974,0.387,0.621,4.00E-09,-0.234,1.666955894,3.221804986,ENSG00000147274,X,-,protein_coding,no,RNA binding motif protein X-linked
NDUFB1,1.06E-13,-0.714564133,0.264,0.488,4.04E-09,-0.224,0.981869426,2.252222692,ENSG00000183648,14,-,protein_coding,no,NADH:ubiquinone oxidoreductase subunit B1
DNAJB9,1.10E-13,-0.575791701,0.11,0.327,4.21E-09,-0.217,0.401443267,1.088844421,ENSG00000128590,7,+,protein_coding,no,DnaJ heat shock protein family (Hsp40) member B9
NASP,1.13E-13,-0.564774944,0.224,0.468,4.32E-09,-0.244,0.943767181,1.875136341,ENSG00000132780,1,+,protein_coding,no,nuclear autoantigenic sperm protein
RELB,1.13E-13,-0.593752136,0.031,0.202,4.32E-09,-0.171,0.079386491,0.628974107,ENSG00000104856,19,+,protein_coding,no,"RELB proto-oncogene, NF-kB subunit"
MAPRE2,1.18E-13,-0.622826032,0.104,0.315,4.52E-09,-0.211,0.322776466,1.036928466,ENSG00000166974,18,+,protein_coding,no,microtubule associated protein RP/EB family member 2
IRF1,1.19E-13,-0.524236861,0.46,0.677,4.52E-09,-0.217,2.38614718,3.869864204,ENSG00000125347,5,-,protein_coding,no,interferon regulatory factor 1
HNRNPU,1.22E-13,0.784728948,0.745,0.67,4.65E-09,0.075,7.195320409,3.757063907,ENSG00000153187,1,-,protein_coding,no,heterogeneous nuclear ribonucleoprotein U
AC113410.3,1.24E-13,0.246823127,0.064,0.005,4.74E-09,0.059,0.197116216,0.008869863,ENSG00000279691,5,+,TEC,no,TEC
PGAM1,1.25E-13,-0.613315157,0.11,0.319,4.78E-09,-0.209,0.315183679,1.011929089,ENSG00000171314,10,+,protein_coding,no,phosphoglycerate mutase 1
MAGOH,1.30E-13,-0.559600706,0.126,0.344,4.98E-09,-0.218,0.37912631,1.032640814,ENSG00000162385,1,-,protein_coding,no,"mago homolog, exon junction complex subunit"
ADCY7,1.35E-13,0.607397927,0.187,0.062,5.15E-09,0.125,0.763310822,0.157401064,ENSG00000121281,16,+,protein_coding,yes,adenylate cyclase 7
AL118516.1,1.38E-13,0.42438407,0.126,0.028,5.26E-09,0.098,0.448445174,0.079318761,ENSG00000260708,22,-,lncRNA,no,"novel transcript, antisense to TBC1D22A"
ATP6V1D,1.38E-13,-0.529913449,0.046,0.23,5.26E-09,-0.184,0.124635645,0.623796823,ENSG00000100554,14,-,protein_coding,yes,ATPase H+ transporting V1 subunit D
TPM3,1.41E-13,-0.602612098,0.485,0.696,5.39E-09,-0.211,2.271547536,3.967725066,ENSG00000143549,1,-,protein_coding,no,tropomyosin 3
CD52,1.55E-13,-0.566832714,0.359,0.622,5.92E-09,-0.263,2.892816684,4.766304897,ENSG00000169442,1,+,protein_coding,yes,CD52 molecule
SNRNP70,1.55E-13,0.787910955,0.402,0.241,5.93E-09,0.161,1.930513691,0.697301219,ENSG00000104852,19,+,protein_coding,no,small nuclear ribonucleoprotein U1 subunit 70
PTAR1,1.60E-13,0.695152785,0.206,0.074,6.08E-09,0.132,0.912465244,0.181222502,ENSG00000188647,9,-,protein_coding,no,protein prenyltransferase alpha subunit repeat containing 1
EZH1,1.64E-13,0.527886222,0.196,0.065,6.25E-09,0.131,0.758528189,0.219662713,ENSG00000108799,17,-,protein_coding,no,enhancer of zeste 1 polycomb repressive complex 2 subunit
RSL1D1,1.64E-13,-0.597429181,0.166,0.387,6.27E-09,-0.221,0.465031447,1.216618997,ENSG00000171490,16,-,protein_coding,no,ribosomal L1 domain containing 1
DOCK8,1.69E-13,0.739407664,0.365,0.199,6.44E-09,0.166,1.627707493,0.573957979,ENSG00000107099,9,+,protein_coding,no,dedicator of cytokinesis 8
SURF4,1.85E-13,-0.574017358,0.11,0.325,7.04E-09,-0.215,0.390170767,1.069496017,ENSG00000148248,9,-,protein_coding,yes,surfeit 4
RHOA,1.92E-13,-0.557141763,0.328,0.569,7.32E-09,-0.241,1.273236459,2.34472946,ENSG00000067560,3,-,protein_coding,yes,ras homolog family member A
RGP1,2.10E-13,0.429296898,0.141,0.037,8.02E-09,0.104,0.460031839,0.084254126,ENSG00000107185,9,+,protein_coding,yes,"RGP1 homolog, RAB6A GEF complex partner 1"
SEC61B,2.18E-13,-0.547479082,0.242,0.477,8.31E-09,-0.235,0.899108874,1.775603897,ENSG00000106803,9,+,protein_coding,no,SEC61 translocon subunit beta
CEP170,2.22E-13,0.354968957,0.086,0.012,8.45E-09,0.074,0.316206656,0.029124172,ENSG00000143702,1,-,protein_coding,no,centrosomal protein 170
TXNDC17,2.27E-13,-0.631126288,0.052,0.235,8.64E-09,-0.183,0.152119073,0.784371632,ENSG00000129235,17,+,protein_coding,no,thioredoxin domain containing 17
GNPTAB,2.46E-13,0.821814343,0.405,0.233,9.38E-09,0.172,2.292605214,0.862725643,ENSG00000111670,12,-,protein_coding,no,N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
FRG1,2.47E-13,-0.680359616,0.147,0.356,9.42E-09,-0.209,0.449913907,1.323543822,ENSG00000109536,4,+,protein_coding,no,FSHD region gene 1
ELOVL5,2.53E-13,-0.569492558,0.141,0.366,9.66E-09,-0.225,0.550040679,1.300262705,ENSG00000012660,6,-,protein_coding,no,ELOVL fatty acid elongase 5
RUNX3,2.68E-13,-0.627895789,0.469,0.656,1.02E-08,-0.187,2.491522667,4.395483048,ENSG00000020633,1,-,protein_coding,no,RUNX family transcription factor 3
ERICH1,2.74E-13,0.710355255,0.307,0.147,1.05E-08,0.16,1.378837937,0.453873487,ENSG00000104714,8,-,protein_coding,no,glutamate rich 1
CCDC59,2.82E-13,-0.585630992,0.138,0.355,1.07E-08,-0.217,0.458576763,1.188879155,ENSG00000133773,12,-,protein_coding,no,coiled-coil domain containing 59
TBCE,2.88E-13,0.392134552,0.126,0.029,1.10E-08,0.097,0.417118316,0.079846062,ENSG00000285053,1,+,protein_coding,no,tubulin folding cofactor E
TBCE,2.88E-13,0.392134552,0.126,0.029,1.10E-08,0.097,0.417118316,0.079846062,ENSG00000284770,1,+,protein_coding,no,tubulin folding cofactor E
GOLGA8R,2.92E-13,0.330313324,0.074,0.008,1.11E-08,0.066,0.284555299,0.021688692,ENSG00000186399,15,-,protein_coding,no,golgin A8 family member R
ZFAS1,2.94E-13,-0.485237506,0.408,0.649,1.12E-08,-0.241,2.117160814,3.363452498,ENSG00000177410,20,+,lncRNA,no,ZNFX1 antisense RNA 1
BUD31,3.07E-13,-0.519952123,0.117,0.327,1.17E-08,-0.21,0.370202707,0.96474416,ENSG00000106245,7,+,protein_coding,no,BUD31 homolog
CLDND2,3.10E-13,0.309989839,0.074,0.008,1.18E-08,0.066,0.273883414,0.027574795,ENSG00000160318,19,-,protein_coding,yes,claudin domain containing 2
EIF5,3.13E-13,-0.567960684,0.371,0.613,1.19E-08,-0.242,1.607136343,2.864888293,ENSG00000100664,14,+,protein_coding,yes,eukaryotic translation initiation factor 5
ATP6V1E2,3.19E-13,0.291375588,0.074,0.008,1.22E-08,0.066,0.250829302,0.022080858,ENSG00000250565,2,-,protein_coding,no,ATPase H+ transporting V1 subunit E2
CYSTM1,3.20E-13,-0.530547613,0.037,0.211,1.22E-08,-0.174,0.120085679,0.617938428,ENSG00000120306,5,+,protein_coding,yes,cysteine rich transmembrane module containing 1
POR,3.34E-13,-0.546489413,0.043,0.219,1.27E-08,-0.176,0.133848632,0.656016982,ENSG00000127948,7,+,protein_coding,no,cytochrome p450 oxidoreductase
GTF2B,3.38E-13,-0.573285818,0.083,0.279,1.29E-08,-0.196,0.253507358,0.865104264,ENSG00000137947,1,-,protein_coding,no,general transcription factor IIB
PCMTD1,3.40E-13,0.637334876,0.325,0.161,1.30E-08,0.164,1.316257442,0.489120741,ENSG00000168300,8,-,protein_coding,no,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
SECISBP2,3.46E-13,0.662792733,0.258,0.111,1.32E-08,0.147,1.07045391,0.307811264,ENSG00000187742,9,+,protein_coding,no,SECIS binding protein 2
PSMB1,3.56E-13,-0.557823433,0.187,0.408,1.36E-08,-0.221,0.551639851,1.28408631,ENSG00000008018,6,-,protein_coding,no,proteasome 20S subunit beta 1
UFC1,3.65E-13,-0.568439991,0.16,0.378,1.39E-08,-0.218,0.495463362,1.21765133,ENSG00000143222,1,+,protein_coding,no,ubiquitin-fold modifier conjugating enzyme 1
CCT6A,3.69E-13,-0.554536815,0.12,0.334,1.41E-08,-0.214,0.409470971,1.070085821,ENSG00000146731,7,+,protein_coding,no,chaperonin containing TCP1 subunit 6A
ID3,3.74E-13,0.551183601,0.175,0.056,1.43E-08,0.119,0.686746623,0.151137104,ENSG00000117318,1,-,protein_coding,no,"inhibitor of DNA binding 3, HLH protein"
PIK3R1,3.88E-13,-0.660840085,0.589,0.744,1.48E-08,-0.155,3.766980749,6.536610762,ENSG00000145675,5,+,protein_coding,yes,phosphoinositide-3-kinase regulatory subunit 1
LINC01116,3.98E-13,-0.473208384,0.006,0.156,1.52E-08,-0.15,0.012440263,0.405462705,ENSG00000163364,2,-,lncRNA,no,long intergenic non-protein coding RNA 1116
ARF6,4.25E-13,-0.659163123,0.301,0.512,1.62E-08,-0.211,1.005238205,2.16660463,ENSG00000165527,14,+,protein_coding,yes,ADP ribosylation factor 6
PSMD14,4.26E-13,-0.623783091,0.08,0.273,1.62E-08,-0.193,0.23139259,0.8974658,ENSG00000115233,2,+,protein_coding,no,"proteasome 26S subunit, non-ATPase 14"
MCTP2,4.34E-13,0.682127465,0.264,0.115,1.66E-08,0.149,1.173041874,0.354338634,ENSG00000140563,15,+,protein_coding,no,multiple C2 and transmembrane domain containing 2
NDUFA2,4.34E-13,-0.567075981,0.156,0.375,1.66E-08,-0.219,0.514303104,1.243467037,ENSG00000131495,5,-,protein_coding,no,NADH:ubiquinone oxidoreductase subunit A2
SNRPD1,4.36E-13,-0.598678281,0.117,0.319,1.66E-08,-0.202,0.306569766,0.978575946,ENSG00000167088,18,+,protein_coding,no,small nuclear ribonucleoprotein D1 polypeptide
C16orf54,4.50E-13,-0.644708677,0.08,0.274,1.72E-08,-0.194,0.275531937,0.994196673,ENSG00000185905,16,-,protein_coding,no,chromosome 16 open reading frame 54
CHST12,4.76E-13,0.756928171,0.334,0.177,1.81E-08,0.157,1.541002664,0.503650962,ENSG00000136213,7,+,protein_coding,no,carbohydrate sulfotransferase 12
IRAK4,5.06E-13,0.554042208,0.181,0.06,1.93E-08,0.121,0.688425127,0.150001703,ENSG00000198001,12,+,protein_coding,yes,interleukin 1 receptor associated kinase 4
TMEM63A,5.26E-13,0.632367713,0.172,0.055,2.01E-08,0.117,0.779068465,0.147706951,ENSG00000196187,1,-,protein_coding,yes,transmembrane protein 63A
IRF3,5.37E-13,0.627057786,0.31,0.151,2.05E-08,0.159,1.279025495,0.475658898,ENSG00000126456,19,-,protein_coding,no,interferon regulatory factor 3
AL450998.2,5.45E-13,0.468771875,0.144,0.039,2.08E-08,0.105,0.518433602,0.097188913,ENSG00000179743,1,-,lncRNA,no,novel transcript
RAP1B,5.58E-13,-0.474687252,0.436,0.65,2.13E-08,-0.214,2.131519062,3.351611954,ENSG00000127314,12,+,protein_coding,yes,"RAP1B, member of RAS oncogene family"
WEE1,5.60E-13,0.620875854,0.141,0.038,2.14E-08,0.103,0.665384135,0.08295938,ENSG00000166483,11,+,protein_coding,no,WEE1 G2 checkpoint kinase
ARID5B,5.67E-13,-0.773240871,0.221,0.437,2.16E-08,-0.216,0.960115655,2.350043092,ENSG00000150347,10,+,protein_coding,no,AT-rich interaction domain 5B
HLA-F-AS1,6.41E-13,0.421906502,0.126,0.03,2.44E-08,0.096,0.454714548,0.085853585,ENSG00000214922,6,-,lncRNA,no,HLA-F antisense RNA 1
NEU1,6.42E-13,-0.598579699,0.172,0.407,2.45E-08,-0.235,0.960574081,1.968750508,ENSG00000204386,6,-,protein_coding,yes,neuraminidase 1
TMEM258,6.65E-13,-0.596355752,0.282,0.512,2.54E-08,-0.23,1.019448719,2.053189772,ENSG00000134825,11,-,protein_coding,no,transmembrane protein 258
TTR,6.75E-13,-0.726021956,0.015,0.171,2.58E-08,-0.156,0.059361652,0.75226035,ENSG00000118271,18,+,protein_coding,no,transthyretin
NFKBIA,7.12E-13,-0.752721164,0.264,0.482,2.72E-08,-0.218,1.412655736,3.065247628,ENSG00000100906,14,-,protein_coding,yes,NFKB inhibitor alpha
FGD3,7.57E-13,0.60033628,0.258,0.112,2.89E-08,0.146,1.009254022,0.325304335,ENSG00000127084,9,+,protein_coding,no,"FYVE, RhoGEF and PH domain containing 3"
BISPR,7.63E-13,0.332469656,0.077,0.01,2.91E-08,0.067,0.292470613,0.02644891,ENSG00000282851,19,+,lncRNA,no,BST2 interferon stimulated positive regulator
NFKB1,7.63E-13,-0.680692766,0.11,0.311,2.91E-08,-0.201,0.369224508,1.194742656,ENSG00000109320,4,+,protein_coding,no,nuclear factor kappa B subunit 1
XCL1,7.71E-13,0.836431129,0.294,0.137,2.94E-08,0.157,2.301693605,0.849038311,ENSG00000143184,1,+,protein_coding,no,X-C motif chemokine ligand 1
WTAP,7.95E-13,-0.572448784,0.221,0.455,3.03E-08,-0.234,0.805666648,1.685108451,ENSG00000146457,6,+,protein_coding,no,WT1 associated protein
GHITM,8.15E-13,-0.605823967,0.156,0.364,3.11E-08,-0.208,0.438307535,1.188884983,ENSG00000165678,10,+,protein_coding,no,growth hormone inducible transmembrane protein
AC010491.1,8.45E-13,0.20973101,0.052,0.002,3.22E-08,0.05,0.162663668,0.005353459,ENSG00000261360,5,-,lncRNA,no,"novel transcript, antisense to FAM105B"
PATL2,8.49E-13,0.537221281,0.153,0.045,3.24E-08,0.108,0.643116624,0.132266531,ENSG00000229474,15,-,protein_coding,no,PAT1 homolog 2
CD74,8.65E-13,-0.88621146,0.236,0.449,3.30E-08,-0.213,0.932329362,2.57155535,ENSG00000019582,5,-,protein_coding,yes,CD74 molecule
HIST1H2BF,8.81E-13,0.376201125,0.11,0.023,3.36E-08,0.087,0.367794841,0.053836262,ENSG00000277224,6,+,protein_coding,no,H2B clustered histone 7
CRNKL1,8.91E-13,-0.583693367,0.095,0.292,3.40E-08,-0.197,0.344042263,1.014290651,ENSG00000101343,20,-,protein_coding,no,crooked neck pre-mRNA splicing factor 1
SPIRE2,9.16E-13,0.481465523,0.058,0.004,3.49E-08,0.054,0.411924364,0.011290362,ENSG00000204991,16,+,protein_coding,no,spire type actin nucleation factor 2
