gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,delta.pct,exp.group1,exp.group2,ensembl_id,chromosome,strand,gene_biotype,membrane_protein,description
VAMP5,4.80E-16,0.346590418,0.563,0.435,1.83E-11,0.128,0.964011156,0.544577978,ENSG00000168899,2,+,protein_coding,yes,vesicle associated membrane protein 5
PRDX5,4.81E-16,0.345930963,0.731,0.688,1.84E-11,0.043,2.220316526,1.533745349,ENSG00000126432,11,+,protein_coding,no,peroxiredoxin 5
EDA,4.84E-16,0.048036344,0.071,0.015,1.85E-11,0.056,0.046584968,0.012311365,ENSG00000158813,X,+,protein_coding,yes,ectodysplasin A
NKIRAS1,5.08E-16,0.091402021,0.226,0.114,1.94E-11,0.112,0.155244331,0.084324064,ENSG00000197885,3,-,protein_coding,no,NFKB inhibitor interacting Ras like 1
UQCC2,5.16E-16,0.281747416,0.57,0.439,1.97E-11,0.131,0.917647727,0.577445656,ENSG00000137288,6,-,protein_coding,no,ubiquinol-cytochrome c reductase complex assembly factor 2
SLC27A5,5.23E-16,0.083335875,0.148,0.06,1.99E-11,0.088,0.101351305,0.039535375,ENSG00000083807,19,-,protein_coding,no,solute carrier family 27 member 5
PQLC2L,5.26E-16,0.044598167,0.079,0.02,2.01E-11,0.059,0.044751164,0.012948762,ENSG00000174899,3,+,protein_coding,no,solute carrier family 66 member 1 like
AC112229.4,5.28E-16,0.075545678,0.09,0.025,2.01E-11,0.065,0.075143594,0.020293116,ENSG00000273471,2,-,lncRNA,no,novel transcript
FGFR3,5.29E-16,0.155811467,0.148,0.06,2.02E-11,0.088,0.16533249,0.046034311,ENSG00000068078,4,+,protein_coding,yes,fibroblast growth factor receptor 3
AASDHPPT,5.41E-16,0.18665586,0.444,0.292,2.06E-11,0.152,0.53882847,0.352076299,ENSG00000149313,11,+,protein_coding,no,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
ISYNA1,5.47E-16,0.341509423,0.542,0.403,2.09E-11,0.139,1.080302021,0.641805895,ENSG00000105655,19,-,protein_coding,no,inositol-3-phosphate synthase 1
COIL,5.54E-16,0.091339268,0.227,0.112,2.11E-11,0.115,0.186567245,0.113772515,ENSG00000121058,17,-,protein_coding,no,coilin
PIGM,5.67E-16,0.142293075,0.192,0.087,2.16E-11,0.105,0.215361659,0.101212285,ENSG00000143315,1,-,protein_coding,no,phosphatidylinositol glycan anchor biosynthesis class M
POU3F1,5.70E-16,-0.187653254,0.05,0.151,2.17E-11,-0.101,0.030146818,0.173244113,ENSG00000185668,1,-,protein_coding,no,POU class 3 homeobox 1
ACAP2,5.71E-16,0.377044701,0.671,0.55,2.18E-11,0.121,1.562065833,0.972824807,ENSG00000114331,3,-,protein_coding,no,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"
RNASE1,5.83E-16,-0.267185565,0.014,0.097,2.22E-11,-0.083,0.062986007,0.279258812,ENSG00000129538,14,-,protein_coding,no,"ribonuclease A family member 1, pancreatic"
MEG9,5.86E-16,-0.079010942,0.008,0.085,2.24E-11,-0.077,0.008977308,0.06577631,ENSG00000223403,14,+,lncRNA,no,maternally expressed 9
RAD17,5.86E-16,0.102800746,0.187,0.084,2.24E-11,0.103,0.162235901,0.082301296,ENSG00000152942,5,+,protein_coding,no,RAD17 checkpoint clamp loader component
CHCHD1,5.87E-16,0.16949421,0.416,0.269,2.24E-11,0.147,0.426492752,0.268372239,ENSG00000172586,10,+,protein_coding,no,coiled-coil-helix-coiled-coil-helix domain containing 1
ALDH3A2,5.92E-16,0.208233224,0.4,0.256,2.26E-11,0.144,0.488827981,0.288724472,ENSG00000072210,17,+,protein_coding,no,aldehyde dehydrogenase 3 family member A2
GHR,6.45E-16,0.149486996,0.277,0.151,2.46E-11,0.126,0.30687113,0.178237103,ENSG00000112964,5,+,protein_coding,yes,growth hormone receptor
ODF2L,6.47E-16,0.337603942,0.573,0.432,2.47E-11,0.141,1.095982726,0.658665403,ENSG00000122417,1,-,protein_coding,no,outer dense fiber of sperm tails 2 like
MT-RNR2,6.59E-16,0.364545111,1,0.999,2.51E-11,0.001,1183.865502,919.3013133,NA,NA,NA,NA,NA,NA
BCAP29,6.80E-16,0.282002374,0.652,0.541,2.59E-11,0.111,1.299549476,0.891261512,ENSG00000075790,7,+,protein_coding,no,B cell receptor associated protein 29
LUCAT1,7.00E-16,-0.158167991,0.014,0.096,2.67E-11,-0.082,0.005693,0.122221893,ENSG00000248323,5,-,lncRNA,no,lung cancer associated transcript 1
GPM6B,7.05E-16,0.38147994,0.383,0.25,2.69E-11,0.133,0.707528161,0.310783513,ENSG00000046653,X,-,protein_coding,yes,glycoprotein M6B
GPX8,7.14E-16,0.266997448,0.622,0.473,2.72E-11,0.149,1.078249672,0.727123844,ENSG00000164294,5,+,protein_coding,no,glutathione peroxidase 8 (putative)
RPS15,7.16E-16,0.311410025,0.893,0.912,2.73E-11,-0.019,13.06569092,10.33489004,ENSG00000115268,19,+,protein_coding,no,ribosomal protein S15
MAPK6,7.32E-16,-0.257629207,0.252,0.379,2.79E-11,-0.127,0.229918748,0.470383229,ENSG00000069956,15,+,protein_coding,no,mitogen-activated protein kinase 6
LIPT1,7.33E-16,0.085338808,0.142,0.057,2.80E-11,0.085,0.104828801,0.041370921,ENSG00000144182,2,+,protein_coding,no,lipoyltransferase 1
PLOD2,7.38E-16,-0.373560336,0.396,0.503,2.81E-11,-0.107,0.510136682,0.956451666,ENSG00000152952,3,-,protein_coding,no,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
IRAK1BP1,7.62E-16,0.133287661,0.214,0.104,2.91E-11,0.11,0.223806273,0.115807024,ENSG00000146243,6,+,protein_coding,no,interleukin 1 receptor associated kinase 1 binding protein 1
GFRA1,7.63E-16,0.115931054,0.112,0.038,2.91E-11,0.074,0.122272905,0.035618388,ENSG00000151892,10,-,protein_coding,yes,GDNF family receptor alpha 1
LAP3,7.91E-16,-0.31841753,0.385,0.497,3.02E-11,-0.112,0.441385353,0.797352799,ENSG00000002549,4,+,protein_coding,no,leucine aminopeptidase 3
BZW1,7.92E-16,-0.24348227,0.762,0.809,3.02E-11,-0.047,2.464611272,3.101568611,ENSG00000082153,2,+,protein_coding,no,basic leucine zipper and W2 domains 1
ACVRL1,8.38E-16,0.186149231,0.282,0.159,3.20E-11,0.123,0.295278631,0.138483389,ENSG00000139567,12,+,protein_coding,yes,activin A receptor like type 1
AL138885.3,8.41E-16,0.044174964,0.071,0.016,3.21E-11,0.055,0.042820652,0.011373649,ENSG00000285278,6,+,lncRNA,no,"novel transcript, antisense to TFAP2A"
PEX1,8.47E-16,0.165493901,0.203,0.097,3.23E-11,0.106,0.240510277,0.106067773,ENSG00000127980,7,-,protein_coding,no,peroxisomal biogenesis factor 1
RNF180,8.49E-16,0.15630985,0.301,0.172,3.24E-11,0.129,0.326060648,0.189897175,ENSG00000164197,5,+,protein_coding,no,ring finger protein 180
WDR74,8.72E-16,-0.235821982,0.166,0.29,3.33E-11,-0.124,0.138007076,0.3400915,ENSG00000133316,11,-,protein_coding,no,WD repeat domain 74
TM7SF2,9.22E-16,0.098125529,0.114,0.039,3.52E-11,0.075,0.10030279,0.027953541,ENSG00000149809,11,+,protein_coding,no,transmembrane 7 superfamily member 2
CYS1,9.36E-16,0.147981857,0.139,0.055,3.57E-11,0.084,0.156753159,0.043983696,ENSG00000205795,2,-,protein_coding,no,cystin 1
AC132872.4,9.86E-16,-0.118178252,0.008,0.084,3.76E-11,-0.076,0.008247348,0.094314836,ENSG00000280407,17,+,TEC,no,TEC
STARD10,1.00E-15,0.222150615,0.327,0.198,3.83E-11,0.129,0.367235621,0.172112685,ENSG00000214530,11,-,protein_coding,no,StAR related lipid transfer domain containing 10
TNFRSF10B,1.06E-15,-0.199863474,0.128,0.248,4.03E-11,-0.12,0.082121993,0.242914128,ENSG00000120889,8,-,protein_coding,yes,TNF receptor superfamily member 10b
PIGBOS1,1.06E-15,0.133341222,0.233,0.117,4.04E-11,0.116,0.210132529,0.103299008,ENSG00000225973,15,-,protein_coding,no,PIGB opposite strand 1
RNASEH2A,1.07E-15,-0.163313396,0.011,0.089,4.07E-11,-0.078,0.005731544,0.126274633,ENSG00000104889,19,+,protein_coding,no,ribonuclease H2 subunit A
GFPT2,1.08E-15,-0.202548889,0.148,0.275,4.13E-11,-0.127,0.122348894,0.291520114,ENSG00000131459,5,-,protein_coding,no,glutamine-fructose-6-phosphate transaminase 2
APLP2,1.09E-15,0.457420904,0.889,0.891,4.15E-11,-0.002,8.366472363,5.82148052,ENSG00000084234,11,+,protein_coding,yes,amyloid beta precursor like protein 2
AGT,1.10E-15,-0.741495446,0.216,0.342,4.19E-11,-0.126,0.365555499,1.283083137,ENSG00000135744,1,-,protein_coding,no,angiotensinogen
CASD1,1.12E-15,0.161134683,0.294,0.163,4.26E-11,0.131,0.320692523,0.181123597,ENSG00000127995,7,+,protein_coding,no,CAS1 domain containing 1
PDCL,1.13E-15,0.153234356,0.308,0.176,4.32E-11,0.132,0.303234006,0.171910017,ENSG00000136940,9,-,protein_coding,no,phosducin like
ZNF260,1.17E-15,0.106730626,0.187,0.085,4.45E-11,0.102,0.164493624,0.081453859,ENSG00000254004,19,-,protein_coding,no,zinc finger protein 260
EIF1AX,1.18E-15,-0.341573763,0.69,0.744,4.48E-11,-0.054,1.425369575,2.073278189,ENSG00000173674,X,-,protein_coding,no,eukaryotic translation initiation factor 1A X-linked
AC240274.1,1.18E-15,0.065293296,0.068,0.015,4.51E-11,0.053,0.058321372,0.011491705,ENSG00000271254,KI270711.1,-,protein_coding,no,neuroblastoma breakpoint family member 1
CDK12,1.21E-15,0.207144101,0.441,0.29,4.63E-11,0.151,0.570611996,0.360543157,ENSG00000167258,17,+,protein_coding,no,cyclin dependent kinase 12
PARP1,1.22E-15,0.187908402,0.374,0.233,4.66E-11,0.141,0.408650566,0.236622684,ENSG00000143799,1,-,protein_coding,no,poly(ADP-ribose) polymerase 1
CEP192,1.25E-15,0.154225194,0.189,0.088,4.78E-11,0.101,0.222371649,0.098441314,ENSG00000101639,18,+,protein_coding,no,centrosomal protein 192
COPS7B,1.28E-15,0.123437655,0.187,0.086,4.87E-11,0.101,0.172932818,0.076749555,ENSG00000144524,2,+,protein_coding,no,COP9 signalosome subunit 7B
PTPN13,1.28E-15,0.342292503,0.623,0.475,4.88E-11,0.148,1.303058449,0.816622334,ENSG00000163629,4,+,protein_coding,yes,protein tyrosine phosphatase non-receptor type 13
MBLAC2,1.32E-15,0.051510297,0.103,0.032,5.02E-11,0.071,0.074095298,0.036422114,ENSG00000176055,5,-,protein_coding,no,metallo-beta-lactamase domain containing 2
ZNF660,1.36E-15,0.060675145,0.148,0.059,5.20E-11,0.089,0.115897673,0.069939776,ENSG00000144792,3,+,protein_coding,no,zinc finger protein 660
VSIG10,1.42E-15,0.145612988,0.301,0.173,5.41E-11,0.128,0.296488064,0.172018982,ENSG00000176834,12,-,protein_coding,no,V-set and immunoglobulin domain containing 10
SLC1A4,1.43E-15,0.257252549,0.229,0.123,5.46E-11,0.106,0.309992053,0.096043844,ENSG00000115902,2,+,protein_coding,yes,solute carrier family 1 member 4
ABCA10,1.44E-15,0.286581715,0.207,0.103,5.48E-11,0.104,0.452490092,0.190812778,ENSG00000154263,17,-,protein_coding,no,ATP binding cassette subfamily A member 10
PCOLCE,1.45E-15,-0.272792031,0.755,0.8,5.52E-11,-0.045,2.561215844,3.302460391,ENSG00000106333,7,+,protein_coding,no,procollagen C-endopeptidase enhancer
CDC42EP5,1.46E-15,0.248674673,0.415,0.274,5.55E-11,0.141,0.50141482,0.263694696,ENSG00000167617,19,-,protein_coding,yes,CDC42 effector protein 5
THOC6,1.46E-15,-0.145637085,0.074,0.183,5.58E-11,-0.109,0.046280544,0.157415464,ENSG00000131652,16,+,protein_coding,no,THO complex 6
ZNF382,1.46E-15,0.083572741,0.096,0.029,5.58E-11,0.067,0.08925827,0.027952303,ENSG00000161298,19,+,protein_coding,no,zinc finger protein 382
EPOR,1.47E-15,0.162350559,0.162,0.071,5.60E-11,0.091,0.195382155,0.068155252,ENSG00000187266,19,-,protein_coding,yes,erythropoietin receptor
MARCKSL1,1.54E-15,-0.441241768,0.314,0.428,5.88E-11,-0.114,0.391973583,0.889983449,ENSG00000175130,1,-,protein_coding,yes,MARCKS like 1
CD55,1.63E-15,-0.385109313,0.333,0.454,6.22E-11,-0.121,0.497793546,0.956056566,ENSG00000196352,1,+,protein_coding,yes,CD55 molecule (Cromer blood group)
SMYD4,1.64E-15,0.127137262,0.187,0.087,6.24E-11,0.1,0.190171078,0.089776059,ENSG00000186532,17,-,protein_coding,no,SET and MYND domain containing 4
CARD16,1.65E-15,0.217713518,0.251,0.137,6.31E-11,0.114,0.294644018,0.113299642,ENSG00000204397,11,-,protein_coding,no,caspase recruitment domain family member 16
AC003973.3,1.66E-15,0.152400233,0.181,0.083,6.32E-11,0.098,0.216823205,0.094839459,ENSG00000279377,19,-,TEC,no,TEC
RGS9,1.67E-15,0.109654161,0.179,0.081,6.38E-11,0.098,0.155860337,0.071263159,ENSG00000108370,17,+,protein_coding,yes,regulator of G protein signaling 9
THUMPD2,1.71E-15,0.178415902,0.295,0.165,6.53E-11,0.13,0.335108796,0.179799259,ENSG00000138050,2,-,protein_coding,no,THUMP domain containing 2
FMNL2,1.71E-15,0.39993123,0.632,0.526,6.54E-11,0.106,1.491259898,0.888111949,ENSG00000157827,2,+,protein_coding,no,formin like 2
SLC2A14,1.74E-15,-0.119570719,0,0.067,6.62E-11,-0.067,0,0.086411547,ENSG00000173262,12,-,protein_coding,yes,solute carrier family 2 member 14
CRYBG3,1.77E-15,0.219310784,0.497,0.34,6.74E-11,0.157,0.801401142,0.547359799,ENSG00000080200,3,+,protein_coding,no,crystallin beta-gamma domain containing 3
TPM2,1.87E-15,0.367272889,0.773,0.732,7.14E-11,0.041,3.183893531,2.243549039,ENSG00000198467,9,-,protein_coding,no,tropomyosin 2
SLC22A5,1.89E-15,0.323862225,0.25,0.137,7.21E-11,0.113,0.441104469,0.151339012,ENSG00000197375,5,+,protein_coding,yes,solute carrier family 22 member 5
METTL4,1.91E-15,0.115152532,0.208,0.102,7.28E-11,0.106,0.184051661,0.09321677,ENSG00000101574,18,-,protein_coding,no,methyltransferase like 4
AL365203.2,1.98E-15,-0.064007484,0.002,0.071,7.55E-11,-0.069,5.03E-04,0.045891356,ENSG00000273038,10,-,lncRNA,no,novel transcript
TTF1,1.99E-15,0.123386679,0.261,0.14,7.60E-11,0.121,0.25894198,0.155746599,ENSG00000125482,9,-,protein_coding,yes,transcription termination factor 1
FADD,2.00E-15,0.101742151,0.11,0.037,7.64E-11,0.073,0.103166487,0.02804854,ENSG00000168040,11,+,protein_coding,yes,Fas associated via death domain
HSPA9,2.01E-15,-0.295182635,0.562,0.635,7.66E-11,-0.073,0.927693257,1.365357317,ENSG00000113013,5,-,protein_coding,no,heat shock protein family A (Hsp70) member 9
ZBTB41,2.02E-15,0.144020067,0.214,0.104,7.72E-11,0.11,0.224193965,0.10788804,ENSG00000177888,1,-,protein_coding,no,zinc finger and BTB domain containing 41
MED7,2.06E-15,0.067248274,0.171,0.074,7.85E-11,0.097,0.113350214,0.062644624,ENSG00000155868,5,-,protein_coding,no,mediator complex subunit 7
UBXN4,2.16E-15,0.339911641,0.784,0.735,8.24E-11,0.049,2.496521969,1.762565994,ENSG00000144224,2,+,protein_coding,no,UBX domain protein 4
ZNF75A,2.19E-15,0.125227939,0.175,0.079,8.37E-11,0.096,0.177583755,0.079678467,ENSG00000162086,16,+,protein_coding,no,zinc finger protein 75a
PRPF40B,2.31E-15,0.135275487,0.192,0.09,8.79E-11,0.102,0.192723541,0.08596996,ENSG00000110844,12,+,protein_coding,no,pre-mRNA processing factor 40 homolog B
FUT10,2.35E-15,0.089076134,0.146,0.058,8.97E-11,0.088,0.138435063,0.070270796,ENSG00000172728,8,-,protein_coding,no,fucosyltransferase 10
AC008608.2,2.41E-15,0.070804649,0.094,0.028,9.18E-11,0.066,0.067492814,0.01636719,ENSG00000271737,5,+,lncRNA,no,novel transcript
FAHD2B,2.42E-15,0.121544912,0.219,0.111,9.22E-11,0.108,0.167030968,0.072738126,ENSG00000144199,2,-,protein_coding,no,fumarylacetoacetate hydrolase domain containing 2B
OSBPL1A,2.47E-15,0.289452745,0.55,0.415,9.43E-11,0.135,0.947925008,0.593816339,ENSG00000141447,18,-,protein_coding,no,oxysterol binding protein like 1A
PHLDA2,2.51E-15,-0.375956425,0.126,0.242,9.57E-11,-0.116,0.149529309,0.491743691,ENSG00000181649,11,-,protein_coding,no,pleckstrin homology like domain family A member 2
BRWD1,2.52E-15,0.274690864,0.474,0.324,9.60E-11,0.15,0.745115665,0.442560471,ENSG00000185658,21,-,protein_coding,no,bromodomain and WD repeat domain containing 1
LINC02381,2.54E-15,0.336050028,0.223,0.113,9.68E-11,0.11,0.404232485,0.11244328,ENSG00000250742,12,+,lncRNA,no,long intergenic non-protein coding RNA 2381
CYGB,2.55E-15,0.18881807,0.281,0.16,9.71E-11,0.121,0.315740449,0.154330905,ENSG00000161544,17,-,protein_coding,no,cytoglobin
TRIP10,2.55E-15,-0.295839818,0.348,0.466,9.72E-11,-0.118,0.35075704,0.658188501,ENSG00000125733,19,+,protein_coding,no,thyroid hormone receptor interactor 10
EGFL6,2.60E-15,1.330280641,0.557,0.471,9.92E-11,0.086,8.503342292,2.779392495,ENSG00000198759,X,+,protein_coding,no,EGF like domain multiple 6
ZNF775,2.70E-15,0.075648324,0.101,0.033,1.03E-10,0.068,0.082793854,0.027479977,ENSG00000196456,7,+,protein_coding,no,zinc finger protein 775
EPS15,2.70E-15,0.250055817,0.498,0.357,1.03E-10,0.141,0.726765328,0.451974597,ENSG00000085832,1,-,protein_coding,yes,epidermal growth factor receptor pathway substrate 15
ATP5F1E,2.76E-15,-0.326283298,0.836,0.914,1.05E-10,-0.078,5.735376681,7.444675171,ENSG00000124172,20,-,protein_coding,no,ATP synthase F1 subunit epsilon
PGP,2.76E-15,0.153635195,0.289,0.168,1.05E-10,0.121,0.260012204,0.132728817,ENSG00000184207,16,-,protein_coding,no,phosphoglycolate phosphatase
TSPAN7,2.78E-15,0.083174326,0.083,0.022,1.06E-10,0.061,0.083282912,0.022595614,ENSG00000156298,X,+,protein_coding,no,tetraspanin 7
DNAJC3-DT,2.78E-15,0.102144092,0.189,0.087,1.06E-10,0.102,0.161596955,0.082198754,ENSG00000247400,13,-,lncRNA,no,DNAJC3 divergent transcript
FNBP1L,2.80E-15,0.100017515,0.194,0.09,1.07E-10,0.104,0.171238062,0.092790485,ENSG00000137942,1,+,protein_coding,yes,formin binding protein 1 like
AC084033.3,2.86E-15,0.146196138,0.309,0.18,1.09E-10,0.129,0.277625906,0.154500928,ENSG00000257698,12,-,lncRNA,no,GIHCG inhibitor of miR-200b/200a/429 expression
RPL13,2.88E-15,0.296633635,0.967,0.966,1.10E-10,0.001,25.52446322,20.59488929,ENSG00000167526,16,+,protein_coding,no,ribosomal protein L13
MIR3936HG,2.92E-15,0.074342262,0.072,0.017,1.11E-10,0.055,0.063917146,0.010481942,ENSG00000233006,5,-,lncRNA,no,MIR3936 host gene
Z93241.1,2.92E-15,-0.14646184,0.032,0.123,1.12E-10,-0.091,0.024924601,0.13443946,ENSG00000270022,22,+,lncRNA,no,"RNA, U12 small nuclear"
METTL26,2.93E-15,0.232051104,0.439,0.309,1.12E-10,0.13,0.53428723,0.306328276,ENSG00000130731,16,-,protein_coding,no,methyltransferase like 26
SLC39A10,2.96E-15,0.184853464,0.234,0.121,1.13E-10,0.113,0.279643784,0.12575181,ENSG00000196950,2,+,protein_coding,no,solute carrier family 39 member 10
MILR1,3.02E-15,-0.092499423,0.017,0.098,1.15E-10,-0.081,0.014963307,0.082169881,ENSG00000271605,17,+,protein_coding,no,mast cell immunoglobulin like receptor 1
BST2,3.05E-15,0.335118277,0.693,0.574,1.16E-10,0.119,1.917582886,1.312823808,ENSG00000130303,19,-,protein_coding,yes,bone marrow stromal cell antigen 2
NAPG,3.06E-15,0.209293777,0.399,0.258,1.17E-10,0.141,0.474686531,0.275545659,ENSG00000134265,18,+,protein_coding,no,NSF attachment protein gamma
TENM3,3.10E-15,0.189219172,0.284,0.16,1.18E-10,0.124,0.359108388,0.192047184,ENSG00000218336,4,+,protein_coding,no,teneurin transmembrane protein 3
CYP4V2,3.19E-15,0.16229119,0.283,0.161,1.22E-10,0.122,0.340052751,0.197477545,ENSG00000145476,4,+,protein_coding,no,cytochrome P450 family 4 subfamily V member 2
TUFT1,3.26E-15,-0.111331642,0.042,0.137,1.24E-10,-0.095,0.0270981,0.10949689,ENSG00000143367,1,+,protein_coding,no,tuftelin 1
AL359504.2,3.27E-15,0.049209944,0.074,0.018,1.25E-10,0.056,0.050165271,0.014948445,ENSG00000271576,1,-,lncRNA,no,novel transcript
SNHG5,3.27E-15,-0.251168137,0.682,0.797,1.25E-10,-0.115,2.171170932,2.77423376,ENSG00000203875,6,-,lncRNA,no,small nucleolar RNA host gene 5
CALU,3.38E-15,-0.250854202,0.579,0.659,1.29E-10,-0.08,1.080871727,1.476053069,ENSG00000128595,7,+,protein_coding,no,calumenin
TMEM147,3.40E-15,0.282330979,0.509,0.376,1.30E-10,0.133,0.719233735,0.413659548,ENSG00000105677,19,+,protein_coding,yes,transmembrane protein 147
SLC9A3R2,3.41E-15,0.225869624,0.467,0.322,1.30E-10,0.145,0.606051481,0.373301613,ENSG00000065054,16,+,protein_coding,yes,SLC9A3 regulator 2
PACSIN2,3.47E-15,0.208279199,0.338,0.205,1.32E-10,0.133,0.399426347,0.211300118,ENSG00000100266,22,-,protein_coding,yes,protein kinase C and casein kinase substrate in neurons 2
ANG,3.80E-15,0.221076476,0.332,0.205,1.45E-10,0.127,0.375619352,0.180178304,ENSG00000214274,14,+,protein_coding,no,angiogenin
TIMP4,4.05E-15,0.206293382,0.245,0.134,1.54E-10,0.111,0.305735967,0.131761383,ENSG00000157150,3,-,protein_coding,no,TIMP metallopeptidase inhibitor 4
EEF1B2,4.08E-15,-0.277765763,0.744,0.823,1.56E-10,-0.079,3.514851369,4.473426418,ENSG00000114942,2,+,protein_coding,no,eukaryotic translation elongation factor 1 beta 2
CBX5,4.11E-15,0.261695107,0.63,0.503,1.57E-10,0.127,1.186540976,0.823809794,ENSG00000094916,12,-,protein_coding,no,chromobox 5
ERICH2,4.12E-15,0.032897129,0.066,0.014,1.57E-10,0.052,0.034978525,0.011645412,ENSG00000204334,2,+,protein_coding,no,glutamate rich 2
DNAJC1,4.28E-15,0.279192452,0.582,0.448,1.63E-10,0.134,0.908376225,0.572601533,ENSG00000136770,10,-,protein_coding,yes,DnaJ heat shock protein family (Hsp40) member C1
ZNF514,4.28E-15,0.16554658,0.149,0.062,1.63E-10,0.087,0.187453289,0.05872227,ENSG00000144026,2,-,protein_coding,no,zinc finger protein 514
AC025171.2,4.28E-15,0.087086166,0.084,0.023,1.63E-10,0.061,0.086386803,0.022748693,ENSG00000215068,5,+,lncRNA,no,"novel transcript, antisense to ANXA2R"
IL6R,4.37E-15,-0.225485363,0.203,0.337,1.67E-10,-0.134,0.20787934,0.412216922,ENSG00000160712,1,+,protein_coding,yes,interleukin 6 receptor
RECK,4.37E-15,0.268547867,0.415,0.274,1.67E-10,0.141,0.587396642,0.317784801,ENSG00000122707,9,+,protein_coding,yes,reversion inducing cysteine rich protein with kazal motifs
SPTBN1,4.44E-15,0.346726028,0.854,0.803,1.69E-10,0.051,3.976975852,2.913727635,ENSG00000115306,2,+,protein_coding,no,"spectrin beta, non-erythrocytic 1"
HSPD1,4.47E-15,-0.021752085,0.685,0.766,1.70E-10,-0.081,3.081363326,3.143365903,ENSG00000144381,2,-,protein_coding,yes,heat shock protein family D (Hsp60) member 1
KCNK17,4.51E-15,0.247130697,0.273,0.158,1.72E-10,0.115,0.397263909,0.177293344,ENSG00000124780,6,-,protein_coding,yes,potassium two pore domain channel subfamily K member 17
